ID,Title,Status,StoredLat,StoredLng,GoogleLat,GoogleLng,DistanceMeters
"44e04b51-8ed3-43d0-b6e7-617c29109159","Kawiarnia Niespodzianka",NOT_FOUND,50.0617,19.9367,,,
"0ad942d6-4faf-4b68-8b31-fbcaae204724","Kawiarnia Strefa",NOT_FOUND,50.054,19.9446,,,
"be863c85-0997-46fb-8783-9d41135e97e6","Resto Pimiento",NOT_FOUND,50.0546,19.9441,,,
"8d0f54ee-9913-4f4b-a86e-a7b306e1ee13","Filharmonia Gdańsk Café",NOT_FOUND,54.3525,18.648,,,
"bb36a421-fa55-40fa-bcab-0d00898af6f2","Przystanek Gdańsk",NOT_FOUND,54.3551,18.6472,,,
"0b8825ea-bdb3-473c-9d89-b250b0d34e84","Same Fusy",NOT_FOUND,52.2284,21.0112,,,
"f6695630-4d0e-41c3-a379-a3bd4cf0c791","Pierogarnia Mandu",NOT_FOUND,50.0611,19.9358,,,
"1d73998e-73b8-4e73-b655-28d10fe1ce28","Kraków Kebab & Grill",NOT_FOUND,50.0612,19.9371,,,
"84ddb05a-dc59-44d3-bfc6-0bca24eb42a6","YOLO",NOT_FOUND,52.2255591,21.0153112,,,
"fa34d9a1-ddf9-4d4a-9e8c-919ebe1864ca","Restauracja Ancora",NOT_FOUND,50.0570175,19.9372831,,,
"3a2e982f-940f-4afc-8fac-509cd3bbcb69","Pierogarnia Stary Młyn",NOT_FOUND,50.0621,19.9389,,,
"4c8b2da7-37dd-4569-82c8-78a06ae0240d","Awiw",NOT_FOUND,50.0520685,19.9433992,,,
"76542f0b-e131-4eef-b922-0fc1ba3db751","Bistro de Paris",NOT_FOUND,50.065,19.9383333,,,
"5c257ed5-8983-4e28-ac05-80a10880b416","Rozbrat 20",NOT_FOUND,52.2241745,21.0350723,,,
"fb6b6d0d-7512-4436-9fe7-2fb36ee6cd0e","Restauracja Concordia",NOT_FOUND,52.4071,16.9312,,,
"fdd825e3-cce4-41c8-a8e5-c7d25441707b","Bistro Szara Kaczka",NOT_FOUND,50.0608,19.9369,,,
"9abc442c-cec3-4a8c-bb34-bfdf2fa3b12b","Anatewka",NOT_FOUND,51.7694,19.4556,,,
"7662a90a-5571-483b-967b-031e330e0ad9","Camelot Cafe",NOT_FOUND,50.0630347,19.9390993,,,
"bd4e12b0-d5c0-4123-964f-a1234e448230","Stary Dom",NOT_FOUND,50.063135,19.9371682,,,
"986a9dd2-18be-40ee-b5d0-223fb209b4cd","Restauracja Smaki Wawelu",NOT_FOUND,50.0601,19.9369,,,
"c5517948-4a4d-4ea0-8da6-00579d4853ac","Barek przy Hali",NOT_FOUND,50.0538,19.9445,,,
"78d07194-c178-4751-adf7-7403dd1b80e8","Lupo Osteria",NOT_FOUND,50.0617,19.9362,,,
"d2f46f91-8141-4e1f-9569-3ad06c4b7228","Rubinstein Restaurant",NOT_FOUND,50.0526247,19.9483728,,,
"c9448ccf-c451-44dc-84b6-d85358193ae7","Gospoda Świdnicka",NOT_FOUND,50.0608,19.9364,,,
"661cfae6-ce8c-43df-8a38-1ff9b96bc1e2","Piekarnia Mojego Taty",NOT_FOUND,50.0588,19.9435,,,
"9d84e685-6015-41fa-a4fb-bd5148d9fd23","Zapiecek",NOT_FOUND,52.2317,21.0131,,,
"b8450bc5-1041-492d-bfb4-946a193d06e2","Café Mocca",NOT_FOUND,50.0618639,19.9401472,,,
"5c3a2c42-45a6-4c3b-b929-3af76f10cf60","Restauracja Farina",NOT_FOUND,50.0639939,19.9394053,,,
"2f285333-8566-4880-a564-4500b04d0cfc","Craft Pub Maryensztadt",NOT_FOUND,52.2498321,21.0100082,,,
"aad80076-c209-4b15-a782-fc66d8fee1f2","Trattoria Soprano",NOT_FOUND,50.0618776,19.9345366,,,
"dba1b34d-6a16-4f11-89e6-c23aa56b6e90","Restauracja Polska Różana",NOT_FOUND,52.2084336,21.0235438,,,
"12c0d79b-7b77-4e04-966d-d0d2585bbede","Restauracja Szarotka",NOT_FOUND,49.2949261,19.9542442,,,
